L,a,b,oc
0.0491194473723,0.0302877314224,0.0272373043696,49.67409091
0.0343278551764,0.0128118743724,0.0115971210553,49.67409091
0.0383949736816,0.0302410265288,0.0223199564776,55.53
0.0424335069426,0.0195218243719,0.0191949856737,43.37
0.0398370804813,0.0197497577613,0.0181727827166,44.86
0.0448408725482,0.0266579830265,0.0235193557292,48.47090909
0.041552478126,0.0211023556324,0.0199662974272,48.47090909
0.0389502270504,0.0176136241446,0.0176258387915,48.87838486
0.0331386625592,0.013089209192,0.0126947180832,49.02
0.039046886557,0.0311671354731,0.023493544436,20.27796224
0.0785340493965,0.0751047701666,0.0643125602057,20.27796224
0.031558963463,0.0111317738466,0.0108020910164,43.01815707
0.0380695136382,0.0253408588937,0.0203978102819,55.12
0.049683175683,0.043649977469,0.0346458564076,53.27
0.0521967017804,0.0263847118931,0.0254592972984,35.52
0.111555687898,0.0702625201193,0.0770563303837,25.5
0.152787934511,0.0894369428476,0.110513271737,48.09
0.0746591677781,0.0579242546151,0.0529946436657,55.14
0.0629191628956,0.0477289559935,0.0412683136101,8.684545381
0.123603246622,0.0784416824701,0.0914915796273,50.13
0.106601645633,0.0808618950531,0.0878683367188,52.93
0.0479656939393,0.0247152161455,0.0266400488523,51.93
0.100404119477,0.0543683922197,0.0630479579416,46.31
0.111820739185,0.067041684476,0.0831465399007,49.81
0.0488733135078,0.0314691612243,0.0286189907432,55.24
0.0684228760226,0.0551294611212,0.0485331909205,52.75
0.068816630323,0.0605592115345,0.0503814726682,53.75
0.050609981896,0.0383981043842,0.0311940670071,50.37
0.0604549648607,0.0512300394477,0.0408585713109,51.64
0.0549474415711,0.0492514837285,0.0375213011272,52.52
0.04526260724,0.0294653115479,0.0254968997758,52.11
0.0673322394438,0.0400735658014,0.0401889766522,34.15
0.115747183877,0.0449540413996,0.0697479918212,4.87
0.102640025122,0.0439319032318,0.0670713470798,6.42
0.0693439622819,0.042021519192,0.0397582947341,25.0
0.100453134147,0.0498468941068,0.0601304161001,14.67
0.0710458831701,0.0350509309432,0.0370162968228,25.53
0.0716026930753,0.0416494528264,0.0411873117914,24.67
0.0850179427677,0.0435593568489,0.0468422970432,14.04
0.0980728310884,0.0686666134422,0.0733131918076,44.88
0.0851513354027,0.0432396386293,0.0481052695705,13.24
0.0920461769301,0.0440576131935,0.0544881842545,12.38
0.0672221344311,0.0469540173897,0.0430941828213,43.48
0.14218393039,0.0563308041551,0.0777100393393,8.8
0.0673934989668,0.0334296820419,0.0366231068416,22.56
0.181322019205,0.0597331843363,0.0945310121424,25.77
0.188835598017,0.0656883051716,0.0979676585761,25.94
0.136830731116,0.0604605295778,0.0772722236471,22.78
0.119381430254,0.0451017349023,0.067302292678,31.72
0.182038553617,0.0625410059332,0.093503031241,26.86
0.0924626467912,0.0514905143337,0.0573182882624,26.91
0.168996972018,0.061631360274,0.0927670784724,30.84
0.125870522115,0.0456354905613,0.0677373017285,23.04
0.145199138173,0.0748846420319,0.0914066626182,26.36
0.167490949264,0.0519102432211,0.0862679525802,27.75
0.130621269021,0.0506694721461,0.0705199429584,21.18
0.079239212942,0.0435911201834,0.0453738753479,35.18
0.107109399089,0.0408581602304,0.0592409073765,35.18
0.119130783459,0.0444845437445,0.064314783728,25.27
0.103454625011,0.0608547566118,0.0677858556343,25.8
0.125299454914,0.0484143375902,0.063507637049,28.94
0.118728252195,0.0340662159261,0.051589305694,28.94
0.0439595783261,0.0209477447693,0.0204000418421,37.21568627
0.0413955834319,0.0213000383873,0.0188927941264,37.21568627
0.0897506869691,0.0243831352112,0.03529965287,9.351114361
0.0295704305694,0.0115308190866,0.0104593200506,39.67
0.0438598259496,0.018843710097,0.0186023994258,31.57
0.0449839351781,0.0201209068076,0.0185465837526,40.3
0.0734095130212,0.0293265890719,0.030874208564,37.81
0.146502474046,0.0492706709703,0.0654525693767,28.39
0.402407617982,0.0790323409706,0.117901468439,11.22
0.0618831601527,0.0282821661009,0.0280879437826,37.23
0.0649707261915,0.0270747633276,0.028384581034,21.88772286
0.274038372883,0.0728106111401,0.0986384997799,15.69196475
0.243030442175,0.0888332845589,0.109566307763,17.76
0.0993628695187,0.0389115455795,0.0444850786292,25.37658281
0.0462088186561,0.015989006121,0.0164856784305,21.88772286
0.154634605034,0.0493346100436,0.0606482112982,15.69196475
0.193505609627,0.0538507988625,0.0740511946045,22.47
0.0826653569069,0.0382618439346,0.0406346177913,25.37658281
0.121149775745,0.0358833727267,0.0434065172597,21.88772286
0.210679157467,0.0688745249462,0.0862685865895,15.69196475
0.156458199678,0.0454655422966,0.0635728666148,24.11
0.0536902237568,0.023323490974,0.0234868951709,25.37658281
0.0573712916915,0.0210014215884,0.0215586821173,21.88772286
0.195388008191,0.0748745778507,0.0875450748568,15.69196475
0.248174588252,0.0830087490962,0.104312244159,23.45
0.0466957993177,0.0281891662593,0.0250009675075,44.89130435
0.0386647855428,0.0242735373706,0.0189682437648,44.89130435
0.0364302369693,0.0281359099743,0.0211244313037,51.7
0.0348768480655,0.0160124683659,0.0146586379539,50.63
0.0867647261352,0.0595291580958,0.0645752616135,28.24521739
0.0961860492502,0.0568250096974,0.0741483067983,28.24521739
0.0357044501028,0.0211876782146,0.0174406380532,44.32513514
0.0357870003958,0.0199333242679,0.0176719936123,44.32513514
0.0387007152257,0.0171776316078,0.017502146638,51.21
0.0455275073731,0.0271583278119,0.0260609733722,28.80703704
0.0657688116316,0.0400972089367,0.043741376827,28.80703704
0.0341761828023,0.0190219578573,0.016232836746,46.49605263
0.0454405947418,0.0347038065012,0.0278619023057,46.49605263
0.0307419115726,0.0117731017291,0.0119702632933,48.18
0.0633799168257,0.0368618847184,0.0343265550512,28.34862069
0.09235446738,0.0626783250478,0.0664271538288,28.34862069
0.0523155379169,0.0336939325867,0.0302087215729,34.58
0.0357359740936,0.0173541939895,0.0158551988308,48.36
0.0855570116661,0.0595115252037,0.0598493484536,29.11875
0.0688585374818,0.04593377446,0.0441979165959,29.11875
0.0485746057428,0.0386221245906,0.0307320828872,50.01
0.0394843042697,0.0200556493153,0.0194776774614,47.32
0.186687773923,0.0815313888518,0.108776900586,37.03
0.145442002788,0.0767045190672,0.095224188491,30.34
0.151135256962,0.0724103220875,0.091669955693,29.04
0.135896183518,0.0709258672528,0.0884596734633,37.96
0.124076331363,0.0921237387217,0.101049785445,40.44
0.119504891756,0.0628598094907,0.0867982483216,20.97
0.0927406781806,0.0441266804571,0.0571796597381,23.95
0.133656004085,0.0601513919715,0.0992467029255,19.46
0.111618357002,0.054618253443,0.0733875760176,18.23
0.0383841376705,0.0200607417065,0.019371695631,8.64
0.0688539062165,0.0422259404089,0.0484037602745,32.18
0.0993011851161,0.0507161453253,0.0656675288026,21.39
0.0902282917313,0.0564397033833,0.0611473947914,19.9
0.0968022977647,0.0431380536983,0.0598141332354,31.75
0.0891978644016,0.0420722395711,0.0533663984084,23.4
0.0855889933283,0.0477288221658,0.0564451932521,28.98
0.0808178008814,0.0437645691012,0.0496219399378,27.89
0.137832446784,0.056476793121,0.0773110651157,14.37
0.0475175513728,0.0255266314303,0.02273589636,29.52
0.0532752100287,0.0284884126816,0.0256351907391,29.41
0.0752528273097,0.04700062002,0.0443244547786,29.3
0.057747222199,0.0298744270826,0.0288692420085,25.38
0.0677362740479,0.0449701266216,0.0391987780566,29.98
0.0578251074075,0.0309674747289,0.0283067735045,28.52
0.0658230244135,0.0291376977167,0.0308957796408,23.02
0.0514541514656,0.032081349808,0.0280850030441,40.38
0.0335301474739,0.0151182576381,0.0133605079219,23.05058632
0.0459200821542,0.025728364568,0.0221418378966,40.27
0.0316066772494,0.0117305838061,0.0103165052394,23.05058632
0.247126891062,0.0414615910241,0.115213787005,1.231240139
0.256138971994,0.0408640247123,0.117503140983,1.019437427
0.288274707458,0.0357222307485,0.124080312675,1.403542372
0.198728551398,0.0392356451478,0.105736885572,1.973499436
0.199993434756,0.0433184743394,0.110981588852,1.122949764
0.231949905591,0.0567046784556,0.131862756656,2.345089062
0.245196849819,0.0555933079049,0.137728141944,1.596976628
0.0706845908604,0.0572616451648,0.0503498690209,51.98
0.0911238701598,0.0608757225755,0.0706854411092,46.44
0.12641621541,0.0823257604626,0.10380349575,39.55
0.0720299862893,0.063037179239,0.055033564915,48.46
0.090674401497,0.0610224755706,0.0665037613871,50.72
0.0738575017376,0.0648044990035,0.054453638469,53.65
0.0831393932406,0.0763999630112,0.0659094021788,53.7
0.0887430410473,0.0674618777036,0.0670278673029,53.97
0.0681888972678,0.0822593731358,0.0591017091119,57.67
0.0884434227507,0.0732154485841,0.067530590089,54.32
0.121381489843,0.141653368935,0.123589386738,53.48
0.105293916643,0.0359942680365,0.0638409832226,19.56676519
0.148022619259,0.0499617596722,0.0932062034402,3.106077263
0.143116612524,0.0500918378218,0.0938785656154,2.044253845
0.204993402065,0.056794443983,0.122869803427,1.147093988
0.181657080621,0.0594078834249,0.11841557977,0.840353695
0.196781782612,0.0604842493927,0.122890210459,1.053498817
0.121000989672,0.0339840907393,0.0677817641395,2.150083908
0.14142552576,0.0375418200026,0.07722736418,2.080028254
0.0867821283211,0.0263739699478,0.0478643857558,2.378158187
0.0656327342419,0.0685491222593,0.0532446502775,14.28984508
0.117223620732,0.0679898591756,0.0915474343611,26.2
0.195765326741,0.0919069011433,0.139055943449,26.2
0.116694069214,0.0686449119319,0.0981479510632,31.55
0.12958625822,0.0887827271235,0.111719074467,44.75
0.114608917096,0.0710608132407,0.0954430989779,41.51
0.143691261504,0.091670398847,0.118379783075,46.56
0.112445968075,0.0726442536051,0.0930900403167,40.1
0.0973080802101,0.0543542272341,0.0735302804498,19.71
0.161740506002,0.0723913286333,0.129755806434,7.28
0.116810537799,0.0743843803776,0.0964238678892,19.43
0.0931377586496,0.059721999381,0.0715537056242,29.4
0.110421298608,0.0652595421737,0.0842554758065,26.22
0.098411861591,0.0501509928512,0.0702328023982,17.37
0.0936050331144,0.0786788484903,0.0801163798225,30.63
0.0834192286972,0.070317322577,0.0702065500907,39.58
0.123052598414,0.0941650520335,0.104180809334,44.65
0.0893982339141,0.0719014303898,0.0707179608226,48.07428571
0.154821340718,0.139867257415,0.151177867582,48.07428571
0.130207284067,0.0915086891179,0.108815513351,46.1
0.0972238292785,0.0946232104682,0.0852834819492,51.96
0.157668719174,0.126213463562,0.13951515621,56.15
0.0871524133224,0.0929432672509,0.0759785293953,53.65
0.0694111483857,0.0283444977328,0.0335424274979,21.39
0.0872068239184,0.0630612271285,0.0654587469799,32.24
0.0625839731874,0.0733351623742,0.0491053482649,54.72
0.0736099061334,0.0765755450302,0.0596862598288,46.19
0.0735970773078,0.0809022305089,0.0601774040374,52.82
0.0353830458546,0.0241321053177,0.0195999904776,51.24
0.102344658231,0.0836624603985,0.0832029401297,41.91
0.0980007770092,0.0760145115218,0.0798860293372,48.45
0.110896293269,0.0895063898671,0.0930471124568,40.36
0.114610411731,0.0775184378208,0.0887583029245,42.72
0.151294507444,0.101477246152,0.115246859896,51.73
0.14199629936,0.13320146899,0.135888010695,42.77
0.0958673720209,0.0883339899311,0.0824865361203,51.32
0.127790302991,0.0938528742633,0.103884130733,44.44
0.136868248733,0.10297361961,0.117183849671,41.42
0.115844111195,0.0786504065027,0.0913667611044,38.92
0.157241803834,0.141965273833,0.150299775171,54.5
0.094368231926,0.0929362960004,0.0861852089347,55.8
0.0908281156884,0.0749562546345,0.0761343271166,50.77
0.130439778234,0.0952901362134,0.107622983811,40.45
0.134982170962,0.0884025210144,0.104619744364,45.0
0.185001804512,0.104233578884,0.139461023759,22.84
0.133427059738,0.105905382619,0.118793684442,50.45
0.180131968903,0.0918364785547,0.126823784657,29.63
0.0809378637878,0.0772534418247,0.0680916831277,43.48
0.0485310912462,0.0193785392404,0.0233421335087,10.33903279
0.0471221202209,0.0184443781671,0.0217724378771,8.860697265
0.0816992725672,0.0401650295955,0.0520291258253,7.671425676
0.156162180473,0.076388766968,0.112791461813,9.260888921
0.158857892582,0.0440806588062,0.0983306448189,7.350787248
0.117074816639,0.0750842504716,0.0895254446788,35.78
0.17579146119,0.0421004550532,0.0780090189441,12.95
0.102655873207,0.0509578858729,0.0707487491031,23.16
0.157044323469,0.0455015944119,0.0786145663146,13.8
0.116077909456,0.0460079871278,0.0686290658697,11.81
0.158324788665,0.06954060739,0.0939333002222,13.15
0.153082119355,0.0805490070926,0.104318284792,31.5
0.126255547603,0.0767435144663,0.0911925310798,29.79
0.129648089331,0.0832103455142,0.0984485751843,39.63
0.112793546268,0.0776025901117,0.0868525094284,52.02
0.115008106318,0.0742162975845,0.0853143254481,39.07
0.0663964468506,0.0598860066222,0.0483351770192,53.09
0.125048641624,0.0703498125541,0.0893400391382,32.45
0.110374981613,0.0737248578083,0.083181070115,41.54
0.0897962683142,0.072635217972,0.0718905609216,44.99
0.0822983560155,0.0591648677108,0.0632874909967,20.32
0.0997796417549,0.059957117816,0.076878557376,23.2
0.0787866807308,0.0564596501117,0.0574963298698,37.65
0.0709750423049,0.0618386259541,0.047821376808,45.48
0.151784905535,0.0802425547123,0.118545519598,29.64
0.103871351973,0.0629418089364,0.0755032758865,36.13
0.116849739558,0.069590591989,0.0902713898555,35.46
0.105167058959,0.0839412306682,0.0896766207554,41.44
0.109320366736,0.0428964482296,0.0747457135773,17.3
0.125194927761,0.0936978660586,0.100888075198,50.86
0.04994730929,0.0246766344804,0.024971565376,30.23
0.171709159885,0.0935119719594,0.119449896445,32.57
0.0833803564904,0.0374357774287,0.0551568538756,19.98
0.064250660349,0.0526292978189,0.0446820186302,44.19
0.0677076541385,0.054809531624,0.0468229222719,45.83
0.0611828366454,0.046673146232,0.0393220540041,45.65
0.0654114846011,0.048820505543,0.0420881135823,42.19
0.0866978529205,0.054506906308,0.0575605471278,35.45
0.140341977635,0.0901027826792,0.112628161771,44.66
0.14101935978,0.13912501531,0.139665923354,50.91
0.106645424771,0.0772547730962,0.0866321355382,43.62
0.128256406789,0.0697044028374,0.10074043765,27.58
0.103149723406,0.071600943463,0.0818210876768,41.17
0.117434705264,0.106396033155,0.104146478438,41.98
0.129974663818,0.0637884327337,0.0901809960372,24.82
0.13995439592,0.0871651934568,0.10586346047,33.64
0.0871306022352,0.0328982438997,0.0422398040309,18.7
0.154798467405,0.0671531588372,0.104290226439,24.16
0.107821427231,0.0471977169697,0.0639123711133,20.7
0.0848562815634,0.0398952197904,0.0480961350115,30.56
0.0862014752164,0.0401110239598,0.046847496862,34.84
0.202227681382,0.0726773393224,0.136155740558,1.249279484
0.193885278595,0.0786204249829,0.136680501968,1.126145533
0.260449333815,0.0667350476218,0.151885991289,0.499517544
0.383698001904,0.0573524739651,0.163597726088,0.523597361
0.0861117105801,0.0683152351701,0.0706229510476,33.86
0.0744526379924,0.0398472606891,0.0493665071279,26.28
0.124521277713,0.0538465213909,0.0811081095427,26.12
0.0903488351275,0.0375861952827,0.0580533545173,19.57
0.132913723528,0.0677138189178,0.0820204374506,33.94
0.161731044412,0.081055165465,0.114923948841,37.41
0.137655227293,0.0778847267444,0.109197179654,33.55
0.107852883458,0.0933001161967,0.0932379087303,47.88
0.283358858068,0.0497380793345,0.121969509354,0.627149753
0.321045037952,0.0497502059338,0.127175948788,1.511542277
0.446235558427,0.0447489172481,0.145907038593,0.385978999
0.400249660294,0.0423116210762,0.143964910654,0.368043393
0.126267330136,0.0794931024873,0.0922991647474,47.83
0.11120438516,0.055652519207,0.0732772532641,34.67
0.124690072501,0.0683317054519,0.085401574595,40.78
0.142935950111,0.0922792323959,0.102656568149,51.61
0.150603562248,0.0926696570378,0.110188410025,45.26
0.127804065702,0.0734319383288,0.0852358088599,14.42
0.173314689302,0.0712872112221,0.102617932783,14.42
0.0712015862621,0.0419586396049,0.0436448189948,33.13
0.212743690061,0.0503289941674,0.106009353154,0.882356412
0.286333401868,0.0567343317049,0.124775102363,0.779877086
0.337128426023,0.0576731775153,0.13724055811,0.704177361
0.441363596633,0.0796772603126,0.167173668354,2.081124483
