L,a,b,oc
2.95696716354,1.15305231446,1.0459051609,39.67
4.3858700274,1.88432264675,1.86019219896,31.57
4.49827806519,2.01203903985,1.85461077489,40.3
7.3407628944,2.93258363962,3.08734161681,37.81
14.6498714016,4.92694064238,6.54508895168,28.39
40.239729007,7.90303125818,11.7898442462,11.22
6.18815719028,2.82814402306,2.80872228971,37.23
6.49690586983,2.70740684456,2.83838525352,21.88772286
27.4031339606,7.28087424339,9.86359681932,15.69196475
24.3024204726,8.88310046259,10.956349571,17.76
9.93603193407,3.8910546903,4.44839369063,25.37658281
4.62076326929,1.59885957584,1.64852553206,21.88772286
15.4630636291,4.9333343856,6.06466547436,15.69196475
19.3500643247,5.38494167655,7.40492940584,22.47
8.26632352756,3.82608619329,4.06335748916,25.37658281
12.11466664,3.58824517691,4.34054032184,21.88772286
21.0673750323,6.88727572608,8.62663724803,15.69196475
15.6454184132,4.54643754098,6.35712349981,24.11
5.36888457811,2.33228923696,2.34862923727,25.37658281
5.736981924,2.10008825806,2.15581288073,21.88772286
19.5382993499,7.48726561721,8.75428279862,15.69196475
24.8168218777,8.30066186517,10.4309566954,23.45
4.6694600856,2.81884427759,2.50003258501,44.89130435
3.86637931995,2.4272914383,1.89677569391,44.89130435
3.64293019763,2.81351878577,2.11238891388,51.7
3.48759529407,1.60120574011,1.46582617355,50.63
8.67624992924,5.95276302621,6.457360427,28.24521739
9.61835806063,5.68235512664,7.41464037597,28.24521739
3.57035337374,2.11871344264,1.7440190434,44.32513514
3.57860819117,1.99328126732,1.76715400553,44.32513514
3.86997219602,1.71771907387,1.75016974401,51.21
4.55263388959,2.71576307852,2.60603045095,28.80703704
6.57671236553,4.00961798298,4.37402541914,28.80703704
3.41753056603,1.90214696531,1.62324201254,46.49605263
4.54394284953,3.47029158175,2.78611872216,46.49605263
3.07411225722,1.17727995689,1.19699560729,48.18
6.3378290161,3.68609386471,3.43256740498,28.34862069
9.23520970749,6.26767163897,6.64254489559,28.34862069
5.23141952229,3.36930678218,3.02079462569,34.58
3.57350569191,1.73537485889,1.58547919023,48.36
8.55548158197,5.95099978226,5.9847812402,29.11875
6.88567702067,4.59325955559,4.41967822431,29.11875
4.8573359061,3.86211333422,3.0731294139,50.01
3.94832908932,2.0055134581,1.9477177561,47.32
18.6682982525,8.15292963242,10.8774108794,37.03
14.5438269975,7.67025504226,9.52217445336,30.34
15.113137803,7.24084636548,9.16676029561,29.04
13.5892695701,7.09240469191,8.84574031192,37.96
12.4073146907,9.21213743382,10.1047191971,40.44
11.9501824627,6.28581961748,8.67960206185,20.97
9.27382979633,4.41255479326,5.71781922049,23.95
13.3652573763,6.01498481679,9.9244155729,19.46
11.1615492283,5.46168516491,7.33856925034,18.23
3.83831525301,2.00602268416,1.93711984507,8.64
6.88521390603,4.22248566674,4.84025179774,32.18
9.92986365214,5.07148436802,6.56658434257,21.39
9.02259759951,5.64382548413,6.11458254251,19.9
9.67998133046,4.31369465472,5.98125980877,31.75
8.91955751116,4.20711597744,5.33650287437,23.4
8.5586796661,4.77275971913,5.64437445692,28.98
8.08157266682,4.37634458703,4.96206663758,27.89
13.7828909273,5.64753436271,7.7309080904,14.37
4.75163318205,2.55259762816,2.27353128364,29.52
5.32738427044,2.84876815179,2.56345328042,29.41
7.52508959233,4.6999413735,4.43233171781,29.3
5.77457400992,2.98736603465,2.88685010708,25.38
6.7734535576,4.49689724498,3.91977720082,29.98
5.78236233088,3.09666799393,2.83060470027,28.52
6.58213350458,2.91369498889,3.08949866913,23.02
5.14528308793,3.20805264305,2.80842822341,40.38
3.35292869126,1.51178696235,1.33601650204,23.05058632
4.59189036015,2.57277042418,2.21412696197,40.27
3.16058660545,1.17302827372,1.03162404632,23.05058632
24.7120548476,4.14605268999,11.5210830008,1.231240139
25.613239811,4.08629759249,11.7500125229,1.019437427
28.8267308801,3.57213139267,12.4077128116,1.403542372
19.872345097,3.92346381531,10.5734171803,1.973499436
19.9988301864,4.33173625577,11.0978740476,1.122949764
23.1943952527,5.67032231129,13.1859372359,2.345089062
24.5190556768,5.55918810859,13.772460711,1.596976628
7.06827767191,5.72601755274,5.03485767763,51.98
9.11215314382,6.08741601818,7.06836269461,46.44
12.64129709,8.23236475472,10.3800831602,39.55
7.2028137618,6.30355613708,5.5032152462,48.46
9.06720743112,6.10209094104,6.65020545481,50.72
7.38556061626,6.48028357765,5.44522409,53.65
8.31372594431,7.63980021832,6.59077105942,53.7
8.87407634305,6.74601462742,6.70261470126,53.97
6.81871471792,8.22572619243,5.91001922488,57.67
8.84411528237,7.32135694876,6.75288568961,54.32
12.1378374551,14.1649733359,12.3586214779,53.48
10.5291214243,3.59933442328,6.38393447246,19.56676519
14.8018820214,4.99604773886,9.32038112749,3.106077263
14.3112939393,5.00905521997,9.38761561938,2.044253845
20.4988140848,5.67929863365,12.2866649936,1.147093988
18.1652418338,5.94063587037,11.8412540599,0.840353695
19.6776732148,6.04826970462,12.2887056445,1.053498817
12.0997884145,3.39832185274,6.77800245002,2.150083908
14.1421896031,3.75408564805,7.72253821165,2.080028254
8.67799010317,2.6373293052,4.7863157302,2.378158187
6.5631049758,6.85473629255,5.32432837375,14.28984508
11.7220612153,6.79881141954,9.15450847686,26.2
19.5760302365,9.1904542325,13.9052374537,26.2
11.6691074226,6.86431501396,9.81454320665,31.55
12.958293235,8.87804484881,11.1716207164,44.75
11.4605975624,7.10589894436,9.54406494021,41.51
14.3687573625,9.16680460986,11.8376744823,46.56
11.2443082115,7.26423891685,9.30876511328,40.1
9.73055827689,5.43528322165,7.35283932731,19.71
16.1736354883,7.23894706881,12.9752476212,7.28
11.6807539821,7.43824712801,9.64213931417,19.43
9.3135368241,5.9720466598,7.15518691768,29.4
11.0418464612,6.5257867268,8.42533133644,26.22
9.8409335821,5.01497057109,7.02309998522,17.37
9.36026307131,7.8676829174,8.01143236115,30.63
8.34170877176,7.03155178618,7.02047482185,39.58
12.3049440232,9.41626352592,10.4178135502,44.65
8.93959394815,7.1899585018,7.07161458249,48.07428571
15.4817367182,13.986366768,15.1173987557,48.07428571
13.0203942258,9.15063405199,10.8812720569,46.1
9.72213339997,9.46207819351,8.5281293123,51.96
15.7664672559,12.6210224255,13.9511575511,56.15
8.71501765296,9.2940881834,7.59765793835,53.65
6.94093669277,2.83437702628,3.35415666214,21.39
8.7204585729,6.30596086432,6.54570669615,32.24
6.2582366951,7.33332802052,4.91040879613,54.72
7.3608016913,7.65735796958,5.9684727963,46.19
7.35951884167,8.09001541288,6.01758595663,52.82
3.53821377381,2.41314859599,1.9599487438,51.24
10.2342031524,8.36603131763,8.32008047013,41.91
9.79982617898,7.60125605865,7.98839790383,48.45
11.0893447082,8.95040926587,9.30447243747,40.36
11.4607470221,7.75164482868,8.87560249159,42.72
15.1290624425,10.1474641708,11.5243902051,51.73
14.1992654983,13.3198050334,13.5884523088,42.77
9.5864911556,8.83317228127,8.24844190786,51.32
12.7787023214,9.3850465501,10.3881464516,44.44
13.6864735969,10.2970976761,11.7180842113,41.42
11.5841138022,7.86483879163,9.1364416149,38.92
15.7237768176,14.1961630251,15.0295917682,54.5
9.4365809937,9.29339107625,8.61829969654,55.8
9.08257845575,7.49543308596,7.61323731062,50.77
13.0436430458,9.52876905634,10.7620221635,40.45
13.4978706604,8.84002521371,10.4617059267,45.0
18.4997056385,10.4230903698,13.945744445,22.84
13.3423635292,10.5902664526,11.8790635567,50.45
18.0127345762,9.18341215438,12.6820529686,29.63
8.09357864932,7.72514590919,6.80899355341,43.48
4.85298456812,1.93780418844,2.33415344258,10.33903279
4.71209108175,1.84439047866,2.17718790809,8.860697265
8.16971757308,4.01639987479,5.20277904822,7.671425676
15.6158172523,7.63868064273,11.2788566986,9.260888921
15.8853815446,4.40795274628,9.83281211334,7.350787248
11.7071811879,7.50823234117,8.95231469814,35.78
17.5786949449,4.20993745323,7.80070168192,12.95
10.2653238513,5.09565780235,7.07469333152,23.16
15.704029288,4.55004265998,7.86125486481,13.8
11.6074930282,4.6006806319,6.86273044841,11.81
15.8320725212,6.95388226094,9.39308893958,13.15
15.3078190456,8.05469397781,10.4315607431,31.5
12.6252307216,7.6741544821,9.11901905961,29.79
12.9644761874,8.32082098956,9.8446048472,39.63
11.2790651387,7.76005984179,8.68502803326,52.02
11.50051546,7.42143928009,8.53121358303,39.07
6.63947427658,5.98844696299,4.83339364823,53.09
12.5045432213,7.0348007005,8.93377461993,32.45
11.0372148806,7.37229656377,8.31789352479,41.54
8.9793963666,7.26333537673,7.18887158287,44.99
8.22962438034,5.91633492267,6.32858667042,20.32
9.97770808804,5.99555789985,7.68765842647,23.2
7.87846586469,5.64582010578,5.74948542092,37.65
7.09732207091,6.18370388472,4.7820149458,45.48
15.178100993,8.0240495263,11.8542477091,29.64
10.3868686084,6.2940193516,7.55013380722,36.13
11.6846740575,6.95888059256,9.02690730131,35.46
10.5164359815,8.39390762913,8.9674319178,41.44
10.9317560996,4.28953472794,7.47437952061,17.3
12.5191714595,9.36954612746,10.0885485875,50.86
4.99460273773,2.46760011472,2.49709244733,30.23
17.1704752918,9.35095719466,11.9446830727,32.57
8.33782165085,3.74348166282,5.51554382584,19.98
6.42490113365,5.26279470721,4.46808718528,44.19
6.77059164012,5.48081249209,4.68217205475,45.83
6.11812663695,4.66719483517,3.93210447918,45.65
6.54098057957,4.881925255,4.20870333783,42.19
8.6695627794,5.45055073719,5.75590698191,35.45
14.0338375716,9.01004701642,11.2625271135,44.66
14.1015740475,13.9121444625,13.9662338787,50.91
10.6642687684,7.72527903292,8.66299120984,43.62
12.825311505,6.97026138529,10.0737852116,27.58
10.3147076037,7.15991058032,8.1818987714,41.17
11.7431691267,10.6393302469,10.4143805487,41.98
12.9971327979,6.37867955844,9.01786815148,24.82
13.9950803948,8.71629563359,10.5860743453,33.64
8.71283660021,3.28973995564,4.22387199337,18.7
15.4794494456,6.71514353312,10.4287549799,24.16
10.7818659961,4.71965056261,6.39107307831,20.7
8.48541037015,3.98941958676,4.80949006097,30.56
8.61992628296,4.01099944984,4.68462945069,34.84
20.2222491147,7.26754740367,13.615224608,1.249279484
19.3880302471,7.8618407166,13.6676994022,1.126145533
26.0442649305,6.67333348468,15.1882093089,0.499517544
38.3688154179,5.73510019966,16.3593527303,0.523597361
8.61095004972,6.8313481839,7.06211384883,33.86
7.4450727143,3.98462379971,4.93652401217,26.28
12.4518081837,5.38451394038,8.11060278787,26.12
9.03465162975,3.75852306217,5.80518645605,19.57
13.2910312258,6.77120810223,8.20183323714,33.94
16.1726893536,8.10530851598,11.4920999284,37.41
13.7651694331,7.78827278095,10.9194377075,33.55
10.7850115381,9.32977216212,9.32355157513,47.88
28.3351585578,4.97368027918,12.196637897,0.627149753
32.1036798234,4.97489290798,12.7172684779,1.511542277
44.6224105657,4.47477687537,14.5903293845,0.385978999
40.0239387766,4.23105351357,14.3961215752,0.368043393
12.6264089447,7.94910622729,9.22967958616,47.83
11.1201531066,5.56510908684,7.32753725814,34.67
12.4686872293,6.83299516982,8.53993827379,40.78
14.2932281616,9.22768640216,10.2653933438,51.61
15.0599696963,9.26672786432,11.0185582007,45.26
12.7800785572,7.3430053676,8.52336212572,14.42
17.3310241128,7.12853816144,10.2615299063,14.42
7.1199758852,4.19575627238,4.36436988374,33.13
21.2738229931,5.03277024586,10.6006632392,0.882356412
28.6326053035,5.67328756013,12.4771899972,0.779877086
33.7119773521,5.76716973159,13.723703579,0.704177361
44.1352268904,7.96752153717,16.7169377791,2.081124483
51.0283837481,6.42509881507,16.0612649848,5.99626167
46.0860806716,3.07902284529,10.8477247487,0.741742526
35.8488580334,4.81888048352,13.3322385377,1.576967348
46.0062936535,4.35487735402,15.5799397486,1.402427717
13.7291689574,4.49407071783,8.46493499101,2.425343337
15.1032018733,4.96318556388,9.37043077381,2.427889548
14.2144564375,4.81603672121,9.19195663455,1.890163179
15.6952228112,5.20177282382,10.1571959074,1.495079357
19.2932068998,5.73215867474,12.1439326711,1.072361112
18.6803380852,5.85287194307,12.2721515554,1.112389343
12.6232359169,6.55325546631,9.44553703915,24.43
11.5949051355,6.35043875167,8.80252646477,18.31
15.8262008637,7.52442400141,11.2681019797,23.78
5.84383947767,3.62989237536,3.59207875048,25.94
7.34203890095,7.65154424509,5.98926927799,55.58
8.99256273875,8.29690746857,7.45824932883,54.36
9.31649234827,7.95233194212,7.37560872103,51.09
4.72834533483,4.69176192724,3.04091079107,54.6
5.54322856888,7.15991164072,4.42810479068,56.2
5.93931977015,5.03886276127,4.29684995949,52.33
6.4554957714,5.41687737342,4.79240265909,53.7
4.29086072665,3.05984806068,2.37410094196,47.7
11.0824033729,8.78970879226,9.18725720481,48.44
4.65361113525,2.42242528617,2.35524965377,37.82333333
5.99408076229,2.82600997589,2.96352075798,37.82333333
3.93924809993,1.62182967315,1.62072049119,33.22416667
13.8386706348,4.17077992188,5.63185131969,33.22416667
5.49957465937,2.71576742121,2.69357727766,43.38153846
5.64228236205,2.7696587812,2.63844253715,43.38153846
9.2989809691,4.34482322077,5.11527299065,22.39545455
11.6407668966,3.81637734298,5.24879404555,22.39545455
10.7903030572,4.40094156617,5.87471280063,25.55
8.34751070311,3.11982716843,3.56451633841,25.55
15.5121796578,4.93839633517,7.07721492287,27.07
7.89304101517,3.52109598525,4.08412190266,23.06
22.4125237788,4.09670640877,8.33885395461,6.5
6.39390440046,2.69649906964,3.19247904674,35.99
11.9724575088,5.56841986709,7.21921887312,21.55
16.1554481247,4.20495747724,7.18741112656,11.32
8.54558545446,4.56652478583,5.33397804832,29.78
37.641532657,6.12261579309,11.3287093703,11.06
14.0522991513,5.41580461169,7.69491807684,23.36
6.91960494692,2.06408046027,2.85451987963,15.9
7.0753051246,2.47754478335,3.1776182015,13.62
9.4267168371,3.18458187343,4.69845487392,16.82
21.4060363073,6.25984879921,11.2172991646,7.261247223
21.4756462824,6.7520832161,13.4995763148,3.40291065
26.9133006165,6.97860400363,15.229220191,0.990324447
29.1481153376,5.61298292229,12.5368836866,0.918954657
19.1724797465,6.17943760759,9.16454541092,1.692771125
16.4939013067,4.38725377857,8.68088594549,10.74
11.1650730556,4.72831387512,5.74308122867,10.74
11.2933759809,8.99378005226,9.13532571472,48.09
14.4362980009,6.60227550836,9.5221788778,19.55
15.1156551305,6.62603815388,9.39480488323,27.63
13.9697284086,7.34635940853,9.87238227923,31.71
7.03734250331,5.0409331396,4.92818049655,52.74
5.12927321916,3.54838473006,2.79152744828,45.65
5.40420374383,4.58666175166,3.35276784147,47.11
10.8231540007,10.1763617464,9.70712243136,50.75
11.3144024054,4.12140602752,5.45450320332,18.53
8.01647156559,6.12704320294,5.42058496296,43.5
13.7594081731,6.30658834445,8.07940541721,18.11
9.34653377961,5.65025168371,5.92568842111,24.12
20.4401758904,5.21869087805,9.53154342912,4.452205413
19.1360936104,5.16418510834,9.08124789602,3.959920312
17.5565279282,4.3074628974,7.86068841204,4.24907965
23.7540051778,4.47742431835,9.69832172732,0.939372247
30.9916236742,4.48450528697,14.1129001159,0.492538321
33.9229303958,3.91471037902,15.3360314994,0.377610752
6.25125460833,1.29093792587,2.27024431366,11.65178042
7.61049202572,1.83316841484,3.124071518,18.43393532
12.0488592338,2.08229412107,4.79526596657,1.673178401
12.9556683227,2.16765867019,4.58965954723,1.904332947
14.5442969722,2.21097871908,4.88071044467,1.711509294
18.0108769697,2.2632018865,5.59145909386,1.411187773
18.7780073496,2.62097333798,8.21783372845,1.540506611
20.5240375482,2.11731273772,8.37040851363,0.806829724
21.0315027078,1.76136009481,8.20084043468,0.630821624
23.2739599066,1.8215868788,8.71758866168,0.711067483
23.5050282717,1.75323930285,8.67417964354,0.586283632
19.5798701154,4.69466613698,10.2327590798,2.040085716
21.8652075982,3.90545673191,10.9027449538,0.612334397
23.8952764187,3.73404069115,12.1297391487,2.860200503
24.9604421774,3.80096309832,12.4531878416,2.101381789
23.592074368,4.89736391406,11.2889316597,1.099433238
21.3419603915,5.24505129989,11.2622040942,1.232486097
19.8352929188,5.87593214724,11.7273836719,1.037152504
22.1267802962,6.09318549525,12.6453797536,0.916826907
26.8996498883,5.27084450837,14.4252643072,0.557156221
21.4166595358,5.1424121351,11.343707573,0.584982043
24.6360384881,5.35836902313,12.1666383642,0.628621302
44.1768395336,4.41892370923,14.2807797298,0.336194683
44.0261500405,3.83343649607,14.0996350019,0.302490829
52.0864746211,5.21638248894,15.319859077,0.35636576
19.0909448687,4.56267719533,9.42801950858,1.971437696
19.2091148525,4.66181396161,9.70412793263,2.374529526
19.9683202309,5.31270805213,10.9225446794,2.340492987
24.1764523128,6.78828767508,14.2533807573,1.308185598
21.682431851,5.61509035407,14.1616796311,1.485287248
22.8906049927,5.07203388288,14.1064690776,1.426915283
25.0451940155,4.9109372773,11.4462384739,0.66053439
24.9392683033,5.58818421141,11.9519736438,0.778364706
33.1528954189,5.97433668716,13.7610714057,0.567725681
40.2905905136,5.59910221316,13.6898222567,0.526223246
26.1189138184,4.79020174698,13.2041720086,0.78475822
20.3584175701,4.83886163492,9.49499217136,1.543010887
20.0659714152,4.76424546088,9.62295526332,1.122651388
18.2010524188,4.163565765,8.81470469973,0.912227339
20.7235183423,4.73579104065,10.7961157647,0.637100738
22.4225980956,5.90228740143,13.3670409773,0.434375743
31.292391904,5.95729011905,14.7418107134,0.41990728
37.0359443089,5.54559116658,15.6942566961,0.35539033
31.8338171795,5.99393756923,16.1791830477,0.324894033
32.5359171328,5.75040545956,16.4777540139,0.338518338
50.5561521925,3.5589125744,17.7881115118,0.268799036
54.5016901044,2.72610215989,16.8136992742,0.329152658
9.5328005868,5.84164761028,6.56463506029,35.74
12.164313924,6.84835189011,8.68893840826,36.85
11.3649211238,6.90553214529,8.16156940909,38.92
11.7088146342,8.78696861847,9.32435348307,45.38
11.710196178,7.47469740528,8.77779258485,38.34
15.9309173085,9.93216513023,11.3642552342,35.9
14.0180837867,4.48551596986,6.84441396893,10.29
16.3982194459,4.37795145805,7.93467467105,2.349692593
16.2978748952,3.97113675857,7.40553262993,1.697629155
18.4872796405,3.94442350186,7.94149844293,1.446601894
15.8054061157,3.16723465732,6.79823045186,1.90555996
14.0068964284,3.00289746383,6.19781130486,1.77729466
15.9389303421,3.55888453586,6.77889977608,2.831702771
16.3535491845,3.89459706815,7.33953982548,2.711427358
22.6415567931,5.16545194085,11.4042800826,0.967455451
34.6932956027,6.01291243601,18.0944289389,0.349674769
40.7925151431,3.04613861719,14.9977951965,0.380940371
32.1648643627,5.39575907362,17.6103414733,0.491747269
14.4449269251,8.1834443311,9.61972707466,37.77
17.3690573035,7.96449983655,10.2587656699,22.3
12.9733671252,10.1851933693,10.3079043646,33.82
22.8511216054,7.79504049859,12.3125814726,7.08
19.8772073973,7.81783984904,10.6015634391,9.44
26.3509133306,8.21784255464,12.1199115996,11.78
11.4933373582,8.36064584231,8.89245416339,44.58
12.1462582134,8.42356567638,9.43031294341,44.88
8.15245582176,8.20095484939,6.86884694167,50.18
12.6803066714,9.14885039584,10.2449314621,37.43
9.03164284682,6.97566743179,7.07843637822,42.03
8.48783411053,4.3968985461,5.43588738578,12.73
17.781339743,8.06778537476,12.3620430335,24.66
6.04249184555,4.78346513845,3.94679829077,51.05
7.75759202005,5.69629719374,5.31623321897,41.91
15.4429853999,10.126353776,12.8992803632,48.81
16.9366487247,8.2175358774,12.1998164038,24.8
15.4913379184,9.04251275421,11.7293047432,41.06
17.2702856268,9.56482366032,13.0794745863,35.48
18.3861362344,9.67913453816,13.46173962,34.06
13.6519773862,4.60343639905,7.30791967107,3.08421892
13.0501020079,4.55754557556,7.23908226368,3.347512933
21.0921475696,5.72437275286,10.3703886253,1.335967898
29.3982939445,6.74249409443,13.9597917178,0.530007802
11.5781903762,4.07227673912,7.03189285551,21.8767177
9.57405404774,3.63158167077,5.83713276804,15.73860131
13.1042358184,4.25106542264,8.1032620399,4.219327557
10.0666474397,5.34400003354,6.35838523579,31.65
6.83816744833,4.43646142723,4.36059255055,23.89
8.95810423867,3.96937565279,4.97701289779,2.584839733
8.97726250217,3.6434256941,5.08525680136,2.584839733
11.5261577927,4.3940942274,6.32834104676,2.584839733
26.6131489076,3.77158880675,7.60797002309,1.451848631
30.0552142053,3.75699506878,8.13937439254,1.019652867
34.0299026288,3.5970434691,8.91645116969,0.61361223
36.9491379626,3.83101497649,9.12845646707,0.751016209
39.6890837741,3.89981905267,10.4779480151,0.664681868
35.0154293588,4.48855078422,11.176696506,0.507829789
27.8590338409,2.75225206313,8.64324106512,0.418242492
20.2978917242,3.27567730272,6.39390761673,2.043397928
22.838953113,3.36015019653,7.00546548819,1.592080878
43.2109134878,5.68333150887,13.8007198857,0.436048906
58.1036810149,5.42973776221,15.2675503655,0.39291434
13.7291689574,4.49407071783,8.46493499101,0.297532586
9.65222167968,9.41791093771,8.20996882451,47.84
13.6127558979,9.54465105975,10.0730630499,51.35
10.6519131387,6.43822067878,7.86753154425,38.2
11.832897069,9.90866027616,9.84183873301,49.75
12.0774224249,10.0784378575,10.147741471,53.37
8.17267864956,2.93312487677,3.7610321322,3.467781883
7.70922026368,2.80128212964,3.33842759406,3.945384052
7.38040428898,2.49154122372,3.27696654903,2.388955817
20.5660024515,5.50829627438,10.2542519288,0.776081455
30.3712449073,5.63230388985,12.9188321508,0.670791293
9.27630113498,7.96971477955,7.17194605022,51.36
8.73696607381,7.60268549913,6.74128935115,46.07
14.0576074315,6.09479904864,9.25268842775,43.88
9.6580259633,9.57764650431,8.74524974025,48.13
9.06848799379,7.20129277889,6.88060994441,28.64
14.3802599674,7.21210447293,11.3972012279,18.2
18.8327269398,11.4656565479,15.2948587668,26.21
17.1563903142,10.0803901845,13.93795641,28.63
9.59606831695,8.89026750714,8.15787089863,46.84
12.3028565691,8.2396916307,9.59507263568,41.85
7.47162815865,6.84638119118,5.51076675271,46.16
11.7174830706,8.04606307997,9.40450164076,28.39
12.2952160234,8.70026471607,10.183561382,38.96
11.6027249076,7.4837533537,9.29223820461,37.29
11.5905886805,7.44587522606,9.24494228553,38.38
12.3981537578,7.98301892137,9.88345351595,50.7
13.3440546579,7.08753585212,9.01885265641,35.78
11.1284845373,5.81150003237,8.02794056909,39.59
13.0008968379,9.28893846235,11.1940767032,46.27
14.1455626259,8.81795717744,11.5288306516,39.39
14.9169848914,8.40977295042,11.4312402479,37.19
13.8650583542,8.86783647329,11.668494025,42.06
15.725557953,8.80785024814,12.003137618,24.94
8.5477611763,6.07364434295,6.17589432694,10.19351543
7.80035699303,5.72580616875,5.48950410549,43.25
13.4894066711,8.01101390779,10.3774340295,40.29
11.4417640879,6.8592272688,8.02628427639,26.14
8.40441965413,5.22762840301,5.67600415801,31.51
20.1883869102,9.86520734167,14.9058071137,17.75
16.1281797038,5.18175536157,8.72698753095,6.154377065
19.2000186301,5.85196052186,10.1992419092,5.114363968
18.4627271188,5.3178086169,9.92882971737,4.313728477
26.2427606151,7.0387290666,13.9623946488,1.243974724
33.4934986063,5.42778088962,14.589299683,0.53302117
29.7682766581,5.24215682982,19.2258246604,0.355794647
14.54462825,5.6169068083,9.03041513476,2.403188884
13.5932476785,5.54398125897,8.48243960911,2.821845731
17.3078498509,6.20714406775,10.3120492068,1.622502983
22.970602413,8.50477688772,15.3124718623,0.845434609
13.7471542387,2.95181034138,5.8907256604,2.15815663
10.9721274287,2.14160686987,4.63858191004,1.866559529
12.635918131,2.30817624556,5.15282173486,1.787206576
18.5639830587,3.31651185378,8.00229467276,1.080983836
26.0875872324,3.88492829374,10.0104050845,0.886300174
39.2843322318,5.05397920332,15.0271289805,0.375751315
13.723394484,9.07282965356,10.3845882191,46.81
6.84339096175,5.38066988153,4.55002173605,48.91
6.21543334893,5.64323425622,4.43580162799,52.86
9.54324941398,6.64519062107,6.82247083162,49.02
8.61923451077,8.26457963112,6.86998575195,52.53
8.31768160028,5.98890521499,5.45795662164,40.51
13.3411037882,4.54214715415,7.10747219934,49.64
6.52259186783,5.91591090216,4.61775251595,10.3214339
6.46532875978,5.27490244376,4.35461233883,43.69
9.63884018113,5.21756045157,5.72880909198,34.16
7.14751541853,4.63242774112,4.72685301641,20.97
8.56098746223,8.41413792353,7.36605792586,54.12
10.7027124781,9.209740168,9.27228331667,52.68
8.91068387131,5.03253099789,6.77910755648,38.25
6.55050473828,4.7238369466,4.1952045146,41.37
7.07472358144,4.48462599818,4.72683354922,33.31
8.55785663914,5.14421902974,6.13125243408,32.06
7.43351116814,4.70876863079,4.79057754962,40.9
