x,y,Y,oc
0.384544321282,0.35395456229,0.00543766058915,49.67409091
0.355091212947,0.343829657151,0.00380018984717,49.67409091
0.394987688478,0.351371003426,0.00425043127271,55.53
0.36841235185,0.350234777014,0.00469750823156,43.37
0.370461669367,0.349566482608,0.00441007654011,44.86
0.380920569417,0.352199729332,0.00496401035602,48.47090909
0.373049823278,0.351125738812,0.00459997587054,48.47090909
0.368042963589,0.350460195087,0.00431189937796,48.87838486
0.359682026942,0.346664108412,0.00366854288912,49.02
0.397275543508,0.352675140647,0.00432259985644,20.27796224
0.427658972765,0.364133627646,0.00869393953219,20.27796224
0.354430699954,0.344698216812,0.0034936657686,43.01815707
0.385285368548,0.35114208782,0.00421440193309,55.12
0.409695646754,0.358067682792,0.00550006689423,53.27
0.373535791168,0.351755594427,0.00577832128288,35.52
0.410112079493,0.362259567539,0.012828887799,25.5
0.426857227458,0.370397843736,0.0196046762572,48.09
0.406779935703,0.361565919534,0.00826497926918,55.14
0.400262064066,0.358103832827,0.00696532780156,8.684545381
0.419970444245,0.366653941665,0.0146131907477,50.13
0.428807693051,0.367903367834,0.0121395094929,52.93
0.379713162281,0.35684790781,0.00530993684819,51.93
0.394627349717,0.360269775043,0.0113124504537,46.31
0.41306042596,0.367778350119,0.0128664887236,49.81
0.388544615657,0.355667446949,0.00541041288001,55.24
0.407408728845,0.361111959534,0.00757460428095,52.75
0.413111384041,0.360803259913,0.00761819398636,53.75
0.396720756829,0.354926394255,0.00560266694141,50.37
0.406260855305,0.357210699351,0.00669253416777,51.64
0.40918478111,0.356400558309,0.00608283589269,52.52
0.386950158774,0.353701496337,0.00501069756924,52.11
0.387185543784,0.357944186551,0.00745386775277,34.15
0.387998053186,0.365198955189,0.0134321413527,4.87
0.390628124997,0.366630016348,0.0116063509383,6.42
0.385659008223,0.355747904082,0.00767657111322,25.0
0.389307128301,0.359549700046,0.011318839427,14.67
0.375725269914,0.354710840899,0.00786497852891,25.53
0.384666555517,0.356566639747,0.0079266189471,24.67
0.381422118244,0.355480628355,0.00942341020851,14.04
0.414292333612,0.364195617593,0.011011340265,44.88
0.382406039901,0.356731566266,0.00943880920601,13.24
0.385022744542,0.359552181979,0.0102577984994,12.38
0.396068685647,0.358602895094,0.00744167881906,43.48
0.392428548142,0.363636184277,0.0176776444752,8.8
