x,y,Y,oc
0.38456984684,0.353978057339,0.00543802153407,49.67409091
0.355114783446,0.343852480122,0.00380044209889,49.67409091
0.395013907253,0.351394326981,0.00425071341088,55.53
0.368436806589,0.350258025149,0.00469782004612,43.37
0.370486260136,0.349589686382,0.00441036927532,44.86
0.380945854435,0.352223107897,0.00496433986065,48.47090909
0.373074585846,0.351149046088,0.00460028121103,48.47090909
0.368067393808,0.350483458184,0.0043121855963,48.87838486
0.359705902173,0.34668711953,0.00366878640228,49.02
0.397301914148,0.35269855077,0.00432288678506,20.27796224
0.427687360218,0.364157798369,0.00869451662472,20.27796224
0.354454226608,0.344721097436,0.00349389767364,43.01815707
0.385310943296,0.351165396181,0.00421468167967,55.12
0.409722841824,0.358091450864,0.0055004319816,53.27
0.373560585994,0.351778943511,0.00577870484042,35.52
0.410139302205,0.362283613864,0.0128297393641,25.5
0.426885561692,0.370422430268,0.0196059775904,48.09
0.406806937232,0.361589919815,0.00826552788788,55.14
0.400288632948,0.358127603299,0.00696579015107,8.684545381
0.419998321343,0.366678279682,0.0146141607525,50.13
0.428836156755,0.367927788786,0.0121403152979,52.93
0.379738367153,0.356871594915,0.00531028931497,51.93
0.394653544573,0.360293689288,0.0113132013596,46.31
0.413087844381,0.367802762773,0.0128673427846,49.81
0.388570406749,0.355691055697,0.00541077201626,55.24
0.407435772113,0.361135929682,0.00757510707345,52.75
0.413138805844,0.36082720957,0.00761869967229,53.75
0.396747090643,0.354949953813,0.00560303883924,50.37
0.406287822378,0.357234410538,0.00669297840959,51.64
0.40921194227,0.35642421572,0.00608323966352,52.52
0.386975844028,0.353724974587,0.00501103017291,52.11
0.387211244663,0.357967946426,0.00745436253093,34.15
0.388023807998,0.365223196626,0.013433032961,4.87
0.39065405439,0.366654352778,0.011607121353,6.42
0.385684607772,0.355771518171,0.00767708067414,25.0
0.389332970007,0.359573566493,0.011319590757,14.67
0.375750210074,0.354734386149,0.00786550059608,25.53
0.384692089189,0.356590308183,0.00792714510588,24.67
0.381447436554,0.355504224702,0.00942403572237,14.04
0.414319833805,0.36421979243,0.0110120711836,44.88
0.382431423522,0.356755245649,0.00943943574203,13.24
0.385048301857,0.359576048591,0.0102584793989,12.38
0.396094976178,0.358626698693,0.00744217278814,43.48
0.392454597044,0.363660321979,0.0176788178945,8.8
0.377776892268,0.356448781992,0.0074611445821,22.56
0.394493819815,0.368345873834,0.0254759280582,25.77
0.397372653077,0.367752330191,0.0271956316337,25.94
0.395820987023,0.362585032802,0.0167558332655,22.78
0.385295851067,0.363042996794,0.0139711829448,31.72
0.395049592244,0.366936738178,0.025636707372,26.86
0.392157002019,0.359165298099,0.0103094146009,26.91
0.397435375116,0.36804996774,0.022814627644,30.84
0.384235851007,0.362481097703,0.0149674653162,23.04
0.410093376297,0.365443387926,0.0182133091497,26.36
0.389230213319,0.367470732276,0.022502753533,27.75
0.387691832561,0.362153834982,0.0157261355375,21.18
0.38389152884,0.356714580726,0.00877258538874,35.18
0.380487777471,0.360557558094,0.0122098115605,35.18
0.382907693664,0.36129333003,0.0139336145197,25.27
0.40108015586,0.360816495177,0.0117154563331,25.8
0.383004049729,0.35889057933,0.014877946717,28.94
0.368089668094,0.35611714182,0.0138734217806,28.94
0.370196736059,0.350720532712,0.00486677164248,37.21568627
0.371414494831,0.349101052115,0.00458291137545,37.21568627
0.356270504967,0.350483129002,0.00998074401541,9.351114361
0.357161297439,0.344603636297,0.00327374689274,39.67
0.364667222736,0.348899446867,0.00485572804161,31.57
0.364579176886,0.347520718187,0.0049801783463,40.3
0.362905776486,0.349435440111,0.00812717841854,37.81
0.379799874876,0.358028406458,0.0184476406115,28.39
0.375830335837,0.359138124551,0.113968417338,11.22
0.368413804349,0.350458873916,0.00685109412889,37.23
0.365062134991,0.350231362231,0.00719291903745,21.88772286
0.383615741212,0.359932144394,0.052386348412,15.69196475
0.400738575685,0.363038942092,0.041941914278,17.76
0.370001114084,0.351313200709,0.0111780347647,25.37658281
0.355245352301,0.34598859106,0.00511578538356,21.88772286
0.375054624352,0.354494232818,0.0199552827148,15.69196475
0.377664885649,0.358034099654,0.0283025446666,22.47
0.373184782697,0.352520186657,0.00915517836228,25.37658281
0.362840276495,0.349756148584,0.0142381536212,21.88772286
0.387555431323,0.35926572201,0.0326309979131,15.69196475
0.374597882398,0.357202883968,0.0203042702867,24.11
0.365974251425,0.3497976774,0.00594405288694,25.37658281
0.357713668858,0.346899223043,0.00635158448121,21.88772286
0.394181362966,0.359409053675,0.0287570798266,15.69196475
0.394835176322,0.361759006633,0.0435684809205,23.45
0.382312560467,0.352826781612,0.00516969908711,44.89130435
0.379684312362,0.34868988672,0.00428058432332,44.89130435
0.394167159749,0.351697063235,0.00403319710885,51.7
0.365796439248,0.347816636801,0.00386122118564,50.63
0.408961324319,0.36542642505,0.00962703033059,28.24521739
0.409223583829,0.370383043758,0.0107723072855,28.24521739
0.377864321989,0.349451110958,0.00395284513381,44.32513514
0.376558326703,0.350849013254,0.00396198428938,44.32513514
0.367636615002,0.350688126552,0.00428456210401,51.21
0.385148055274,0.355961594133,0.00504035730717,28.80703704
0.393980532159,0.363152021893,0.00728127519864,28.80703704
0.374973213055,0.349401827974,0.00378365042714,46.49605263
0.396698110588,0.354555569167,0.00503073519646,46.49605263
0.35961370955,0.347485726392,0.00340344173384,48.18
0.381778182432,0.353923509942,0.00701680028916,28.34862069
0.408200682726,0.363036659675,0.0102961678437,28.34862069
0.387868596799,0.355037193813,0.00579186120728,34.58
0.368974453847,0.348899311369,0.00395633515965,48.36
0.404902078219,0.361533624091,0.00948637365856,29.11875
0.394662032935,0.359584655277,0.00762333922025,29.11875
0.39991979627,0.355237290747,0.00537770203391,50.01
0.374140656015,0.352145777036,0.00437131336696,47.32
0.411221829098,0.368919067711,0.0266963834574,37.03
0.413383076339,0.366980450374,0.0182568233246,30.34
0.407136020007,0.365843186799,0.0192968444842,29.04
0.409085340662,0.365908365825,0.0165980700312,37.96
0.434580046268,0.367813766858,0.0146874163531,40.44
0.409588808697,0.369957424194,0.0139897128832,20.97
0.387235130934,0.361668295513,0.0103435121433,23.95
0.411051422618,0.376249152871,0.0162239386047,19.46
0.398006329964,0.365218216399,0.0128386237481,18.23
0.375803790299,0.352635930849,0.00424951375444,8.64
0.39761199414,0.366231384496,0.00762282649216,32.18
0.39535893518,0.364118242392,0.0111700613546,21.39
0.400553030845,0.361639118135,0.010038111951,19.9
0.386784939492,0.362850033827,0.0108502306478,31.75
0.384391585409,0.360399774341,0.0099146146349,23.4
0.393624863227,0.362821527437,0.00949008063197,28.98
0.387425122153,0.360123025435,0.00894765840519,27.89
0.393439068048,0.363792037829,0.0169260419251,14.37
0.374327927903,0.350195084401,0.00526067538286,29.52
0.374433397386,0.350471881433,0.0058981066536,29.41
0.388380320517,0.356250867926,0.00833125202546,29.3
0.375148921965,0.352407900625,0.00639320380521,25.38
0.388928392326,0.3545867514,0.00749909326377,29.98
0.375164440301,0.351098436295,0.00640182648857,28.52
0.368978747293,0.352056579633,0.00728727710401,23.02
0.384154572023,0.353102740423,0.00569649698145,40.38
0.363650473431,0.346373770312,0.00371212775708,23.05058632
0.375748810461,0.349858525384,0.00508381932125,40.27
0.354133797596,0.343054838239,0.00349918007423,23.05058632
0.383928117843,0.376611301235,0.0432338516611,1.231240139
0.383222410563,0.376851325525,0.0461688914539,1.019437427
0.379179564069,0.37761202989,0.0577119917331,1.403542372
0.387388379677,0.378065492815,0.0295756410019,1.973499436
0.391730903677,0.37947422907,0.0298895945509,1.122949764
0.400983183611,0.382104580783,0.0385768500592,2.345089062
0.400426752566,0.383500853757,0.0426218999351,1.596976628
0.408093520024,0.3611528649,0.00782550186919,51.98
0.412450610726,0.368259078418,0.010146276958,46.44
0.42983994435,0.372621380963,0.0150533412081,39.55
0.416359964127,0.363351477256,0.00797445080297,48.46
0.408580012206,0.3645580931,0.0100918950106,50.72
0.414312907532,0.360829514353,0.00817677531787,53.65
